event_id,entity_id,entity_type,timestamp,predicted_attack_type,attack_confidence,sequence_reconstruction_error,sequence_anomaly_component,behavior_deviation_component,attack_confidence_component,device_novelty_component,historical_context_component,risk_score,has_sequence_context,hybrid_anomaly_score,risk_level
EVT-0004946,USER_022,human_user,2026-06-08 12:06:38.188796,normal,0.0001333952,0.1347113400697708,4.77,6.5,0.0,0.68,0.0,11.95,True,0.2455199254337049,LOW
EVT-0004947,SVC_058,service_account,2026-06-08 12:07:31.245211,normal,2.5391579e-05,2.7616004943847656,30.0,3.63,0.0,0.2,0.0,33.83,True,0.48491743715296864,MEDIUM
EVT-0004948,USER_026,human_user,2026-06-08 12:08:23.465707,normal,9.6678734e-05,0.2098531872034073,7.44,10.29,0.0,0.65,0.0,18.38,True,0.3438266995363372,LOW
EVT-0004949,USER_011,human_user,2026-06-08 12:08:27.482229,normal,1.2397766e-05,0.22774729132652283,8.07,5.51,0.0,0.29,0.0,13.87,True,0.28285655917120567,LOW
EVT-0004950,USER_025,human_user,2026-06-08 12:08:45.574880,normal,0.0002900958,0.45462268590927124,16.11,2.81,0.01,1.09,0.0,20.02,True,0.3884364541530133,LOW
EVT-0004951,USER_043,human_user,2026-06-08 12:08:59.055923,normal,9.536743e-06,0.2689288854598999,9.53,4.88,0.0,0.16,0.0,14.57,True,0.29821708993744633,LOW
EVT-0004952,USER_022,human_user,2026-06-08 12:09:06.058234,normal,7.045269e-05,0.13716769218444824,4.86,7.79,0.0,0.68,0.0,13.33,True,0.2646382393713867,LOW
EVT-0004953,USER_008,human_user,2026-06-08 12:10:24.911108,normal,2.2053719e-05,0.38717108964920044,13.72,3.87,0.0,0.13,0.0,17.72,True,0.3569517950805876,LOW
EVT-0004954,EDGE_065,edge_device,2026-06-08 12:10:30.396137,normal,1.7762184e-05,0.1827470064163208,6.48,6.32,0.0,0.21,0.0,13.01,True,0.2667120977933383,LOW
EVT-0004955,USER_021,human_user,2026-06-08 12:10:45.781786,normal,3.170967e-05,0.2177399843931198,7.72,9.35,0.0,0.4,0.0,17.47,True,0.3506099456192175,LOW
EVT-0004956,USER_032,human_user,2026-06-08 12:10:46.639512,normal,2.9325485e-05,0.20442458987236023,7.24,3.32,0.0,0.23,0.0,10.79,True,0.21430495910878863,LOW
EVT-0004957,USER_019,human_user,2026-06-08 12:11:20.904065,normal,1.5258789e-05,0.22317653894424438,7.91,7.58,0.0,0.45,0.0,15.94,True,0.3152626650523167,LOW
EVT-0004958,USER_043,human_user,2026-06-08 12:13:17.998754,normal,2.7537346e-05,0.31033825874328613,11.0,6.22,0.0,0.15,0.0,17.37,True,0.3524592479800935,LOW
EVT-0004959,USER_053,human_user,2026-06-08 12:14:34.482193,normal,3.85046e-05,0.3647191822528839,12.92,5.74,0.0,0.6,0.0,19.26,True,0.39233036269264354,LOW
EVT-0004960,USER_011,human_user,2026-06-08 12:14:59.510794,normal,5.209446e-05,0.17267435789108276,6.12,4.89,0.0,0.28,0.0,11.29,True,0.2346915713601447,LOW
EVT-0004961,USER_041,human_user,2026-06-08 12:15:26.940953,normal,2.69413e-05,0.6772093772888184,22.0,6.86,0.0,0.59,0.0,29.45,True,0.5567088280639738,LOW
EVT-0004962,SVC_057,service_account,2026-06-08 12:16:16.125807,normal,9.584427e-05,0.15181301534175873,5.38,1.9,0.0,0.46,0.0,7.74,True,0.13421585542402065,LOW
EVT-0004963,EDGE_067,edge_device,2026-06-08 12:16:36.779303,normal,3.0875206e-05,0.3160942494869232,11.2,5.08,0.0,0.13,0.0,16.41,True,0.3355311534851196,LOW
EVT-0004964,SVC_056,service_account,2026-06-08 12:16:41.152450,normal,4.529953e-05,0.15833693742752075,5.61,4.02,0.0,0.45,0.0,10.08,True,0.20456140717522575,LOW
EVT-0004965,USER_047,human_user,2026-06-08 12:17:01.525389,normal,2.1338463e-05,0.21342922747135162,7.56,8.02,0.0,0.54,0.0,16.12,True,0.3318320448580824,LOW
EVT-0004966,USER_038,human_user,2026-06-08 12:17:41.944309,normal,3.0398369e-05,0.22253115475177765,7.89,6.58,0.0,0.7,0.0,15.17,True,0.3058503607601035,LOW
EVT-0004967,USER_052,human_user,2026-06-08 12:17:48.093509,normal,2.3007393e-05,0.17485864460468292,6.2,4.15,0.0,0.79,0.0,11.14,True,0.21631018701765792,LOW
EVT-0004968,USER_053,human_user,2026-06-08 12:18:00.394956,normal,0.001095891,0.47214922308921814,16.73,7.84,0.02,0.6,0.0,25.19,True,0.4750702720200455,LOW
EVT-0004969,USER_045,human_user,2026-06-08 12:18:44.454152,normal,1.0728836e-05,0.3412921726703644,12.09,9.67,0.0,0.45,0.0,22.21,True,0.4476382870738303,LOW
EVT-0004970,USER_008,human_user,2026-06-08 12:19:11.528028,normal,3.2663345e-05,0.21465380489826202,7.61,6.23,0.0,0.13,0.0,13.97,True,0.2674656965263027,LOW
EVT-0004971,USER_045,human_user,2026-06-08 12:19:24.392044,normal,5.3048134e-05,0.2946895658969879,10.44,9.76,0.0,0.45,0.0,20.65,True,0.3940171509940696,LOW
EVT-0004972,USER_014,human_user,2026-06-08 12:19:31.138838,normal,0.0002555251,0.28098100423812866,9.96,9.73,0.01,0.19,0.0,19.89,True,0.41169051560211245,LOW
EVT-0004973,USER_019,human_user,2026-06-08 12:20:02.995599,normal,0.00017887354,0.19175630807876587,6.8,5.65,0.0,0.45,0.0,12.9,True,0.26999130620315326,LOW
EVT-0004974,SVC_059,service_account,2026-06-08 12:20:39.277199,normal,1.5377998e-05,0.19672399759292603,6.97,2.37,0.0,0.39,0.0,9.73,True,0.17617389059149818,LOW
EVT-0004975,USER_040,human_user,2026-06-08 12:20:45.656987,normal,4.7802925e-05,0.27001476287841797,9.57,11.08,0.0,0.4,0.0,21.05,True,0.4111191749039238,LOW
EVT-0004976,EDGE_069,edge_device,2026-06-08 12:21:05.439743,normal,1.66893e-05,0.2643110454082489,9.37,5.0,0.0,0.32,0.0,14.69,True,0.3054895473689307,LOW
EVT-0004977,USER_020,human_user,2026-06-08 12:21:33.663647,low_slow_exfiltration,0.99962026,0.3601848781108856,12.76,10.59,19.99,0.51,0.0,43.85,True,0.48689434729697184,MEDIUM
EVT-0004978,USER_045,human_user,2026-06-08 12:21:36.202900,normal,3.8027763e-05,0.33941850066185,12.03,9.32,0.0,0.44,0.0,21.79,True,0.4299342558764222,LOW
EVT-0004979,USER_004,human_user,2026-06-08 12:23:08.148010,normal,0.00010704994,0.3551348149776459,12.59,6.43,0.0,0.78,5.0,24.8,True,0.3881637165304629,LOW
EVT-0004980,EDGE_064,edge_device,2026-06-08 12:24:02.463945,normal,3.325939e-05,0.16377581655979156,5.8,5.87,0.0,0.37,0.0,12.04,True,0.2542669145862002,LOW
EVT-0004981,USER_051,human_user,2026-06-08 12:24:23.782242,normal,1.335144e-05,0.17543503642082214,6.22,4.87,0.0,0.18,0.0,11.27,True,0.23981271898353,LOW
EVT-0004982,USER_002,human_user,2026-06-08 12:24:33.931924,normal,2.9921532e-05,0.19715778529644012,6.99,7.09,0.0,0.28,0.0,14.36,True,0.3053167466855903,LOW
EVT-0004983,USER_021,human_user,2026-06-08 12:26:02.660690,normal,7.6532364e-05,0.2475317269563675,8.77,8.95,0.0,0.39,0.0,18.11,True,0.36549084607383503,LOW
EVT-0004984,USER_044,human_user,2026-06-08 12:26:11.619661,normal,0.00024038553,0.3704089820384979,13.13,8.61,0.0,0.42,0.0,22.16,True,0.4065559769159617,LOW
EVT-0004985,USER_034,human_user,2026-06-08 12:26:35.580206,normal,0.00012779236,0.31239333748817444,11.07,8.19,0.0,0.46,0.0,19.72,True,0.3777617698751829,LOW
EVT-0004986,USER_034,human_user,2026-06-08 12:26:39.810152,normal,9.059906e-05,0.37684524059295654,13.35,5.56,0.0,0.46,0.0,19.37,True,0.3860818717682238,LOW
EVT-0004987,USER_023,human_user,2026-06-08 12:27:02.538743,normal,8.4757805e-05,0.20367084443569183,7.22,5.38,0.0,0.56,0.0,13.16,True,0.2700247207826125,LOW
EVT-0004988,USER_036,human_user,2026-06-08 12:27:53.837723,device_spoofing,0.99938625,0.5579138398170471,19.77,3.66,19.99,11.19,0.0,54.61,True,0.5639437533957568,MEDIUM
EVT-0004989,USER_035,human_user,2026-06-08 12:28:12.858702,normal,1.3589859e-05,0.43989109992980957,15.59,10.56,0.0,0.4,0.0,26.55,True,0.5223145811006378,LOW
EVT-0004990,EDGE_069,edge_device,2026-06-08 12:28:35.602227,normal,7.259846e-05,0.18729424476623535,6.64,5.68,0.0,0.31,0.0,12.63,True,0.264643303783862,LOW
EVT-0004991,USER_047,human_user,2026-06-08 12:28:53.774561,normal,1.9669533e-05,0.21385592222213745,7.58,8.87,0.0,0.53,0.0,16.98,True,0.3411341885210696,LOW
EVT-0004992,USER_003,human_user,2026-06-08 12:29:03.038657,normal,4.208088e-05,0.24680167436599731,8.75,6.03,0.0,0.92,0.0,15.7,True,0.31425736608848454,LOW
EVT-0004993,USER_035,human_user,2026-06-08 12:29:09.141844,normal,8.1419945e-05,0.45986607670783997,16.3,7.59,0.0,0.4,5.0,29.29,True,0.49762445873307987,LOW
EVT-0004994,USER_051,human_user,2026-06-08 12:30:50.488733,normal,3.4332275e-05,0.14467816054821014,5.13,5.16,0.0,0.18,0.0,10.47,True,0.21142687316879008,LOW
EVT-0004995,USER_018,human_user,2026-06-08 12:31:14.368046,normal,4.1484833e-05,0.13200291991233826,4.68,6.08,0.0,0.6,0.0,11.36,True,0.2342001358997566,LOW
EVT-0004996,USER_020,human_user,2026-06-08 12:31:52.014146,normal,8.893013e-05,0.2670811116695404,9.46,4.15,0.0,0.5,0.0,14.11,True,0.27313630921795795,LOW
EVT-0004997,USER_052,human_user,2026-06-08 12:35:42.185290,normal,2.9921532e-05,0.16984720528125763,6.02,4.75,0.0,0.78,0.0,11.55,True,0.22053891274501672,LOW
EVT-0004998,USER_053,human_user,2026-06-08 12:35:57.202384,normal,0.00017875433,0.4716249406337738,16.71,8.58,0.0,0.59,0.0,25.88,True,0.5074707074936947,LOW
EVT-0004999,USER_019,human_user,2026-06-08 12:37:02.209062,normal,0.000115156174,0.17453360557556152,6.19,5.62,0.0,0.44,0.0,12.25,True,0.2567128420265019,LOW
EVT-0005000,USER_025,human_user,2026-06-08 12:37:09.391754,normal,0.00012719631,0.4707217514514923,16.68,7.2,0.0,1.07,0.0,24.95,True,0.49130342220459083,LOW
EVT-0005001,USER_050,human_user,2026-06-08 12:37:17.993469,normal,7.2956085e-05,0.3455803096294403,12.25,5.16,0.0,0.32,0.0,17.73,True,0.3607961884636522,LOW
EVT-0005002,USER_008,human_user,2026-06-08 12:38:20.473963,normal,0.014055371,0.20277725160121918,7.19,14.13,0.28,0.13,0.0,21.73,True,0.3994352550976654,LOW
EVT-0005003,USER_046,human_user,2026-06-08 12:38:34.938279,normal,8.201599e-05,0.28811341524124146,10.21,8.89,0.0,1.07,4.84,25.01,True,0.38349230113738814,LOW
EVT-0005004,USER_033,human_user,2026-06-08 12:39:30.500184,normal,0.00018662214,0.36307817697525024,12.87,10.6,0.0,1.04,5.0,29.51,True,0.46349530160733093,LOW
EVT-0005005,USER_030,human_user,2026-06-08 12:39:35.343111,normal,2.1338463e-05,0.2717559039592743,9.63,7.99,0.0,0.66,0.0,18.28,True,0.3645128768710531,LOW
EVT-0005006,SVC_056,service_account,2026-06-08 12:41:24.143081,normal,3.707409e-05,0.15825802087783813,5.61,5.34,0.0,0.44,0.0,11.39,True,0.23470822811847109,LOW
EVT-0005007,USER_051,human_user,2026-06-08 12:41:42.619516,normal,3.0755997e-05,0.15317319333553314,5.43,6.73,0.0,0.18,0.0,12.34,True,0.249901100650346,LOW
EVT-0005008,USER_048,human_user,2026-06-08 12:42:26.967686,normal,1.1086464e-05,0.24673056602478027,8.74,5.76,0.0,0.64,0.0,15.14,True,0.28732104426395505,LOW
EVT-0005009,USER_026,human_user,2026-06-08 12:42:45.694020,normal,5.1379204e-05,0.17635032534599304,6.25,6.4,0.0,0.64,0.0,13.29,True,0.26481872274387197,LOW
EVT-0005010,USER_047,human_user,2026-06-08 12:43:28.002817,normal,0.00016963482,0.24332471191883087,8.62,7.3,0.0,0.52,0.0,16.44,True,0.337212996621659,LOW
EVT-0005011,USER_034,human_user,2026-06-08 12:44:18.903569,normal,0.00015294552,0.29456189274787903,10.44,4.18,0.0,0.45,0.0,15.07,True,0.3080602156040388,LOW
EVT-0005012,USER_030,human_user,2026-06-08 12:44:39.393709,normal,6.330013e-05,0.281190425157547,9.96,8.3,0.0,0.65,0.0,18.91,True,0.3732757503258688,LOW
EVT-0005013,USER_020,human_user,2026-06-08 12:45:26.929770,normal,6.747246e-05,0.2535910904407501,8.99,6.55,0.0,0.49,0.0,16.03,True,0.33234949655249746,LOW
EVT-0005014,USER_001,human_user,2026-06-08 12:45:49.316726,normal,1.2636185e-05,0.9828346371650696,27.41,8.21,0.0,0.99,0.0,36.61,True,0.5678353720576503,MEDIUM
EVT-0005015,USER_054,human_user,2026-06-08 12:45:54.555941,normal,7.522106e-05,2.3116424083709717,30.0,6.04,0.0,1.26,0.0,37.3,True,0.5427523571476661,MEDIUM
EVT-0005016,USER_036,human_user,2026-06-08 12:45:54.819402,normal,0.0002989173,0.5020555853843689,17.79,6.08,0.01,0.9,0.0,24.78,True,0.49098567722976966,LOW
EVT-0005017,USER_005,human_user,2026-06-08 12:46:17.027255,normal,1.859665e-05,1.42024564743042,30.0,5.32,0.0,1.4,0.0,36.72,True,0.5233906181958624,MEDIUM
EVT-0005018,EDGE_066,edge_device,2026-06-08 12:46:57.251352,normal,9.298325e-06,0.27573513984680176,9.77,5.27,0.0,0.3,0.0,15.34,True,0.31181653643301305,LOW
EVT-0005019,USER_029,human_user,2026-06-08 12:47:27.774132,normal,3.2663345e-05,0.1650468111038208,5.85,7.11,0.0,0.55,0.0,13.51,True,0.2616211810532251,LOW
EVT-0005020,USER_051,human_user,2026-06-08 12:47:49.552490,normal,4.4584274e-05,0.16706857085227966,5.92,5.6,0.0,0.18,0.0,11.7,True,0.24330941044531434,LOW
EVT-0005021,USER_029,human_user,2026-06-08 12:47:58.942924,normal,2.8967857e-05,0.16779017448425293,5.95,7.55,0.0,0.55,0.0,14.05,True,0.2633633232210711,LOW
EVT-0005022,USER_044,human_user,2026-06-08 12:48:21.484748,normal,4.0888786e-05,0.24656787514686584,8.74,3.07,0.0,0.42,0.0,12.23,True,0.24095886552130918,LOW
EVT-0005023,USER_011,human_user,2026-06-08 12:48:33.770961,normal,2.0980835e-05,0.1737290322780609,6.16,4.86,0.0,0.28,0.0,11.3,True,0.23450923002858284,LOW
EVT-0005024,USER_008,human_user,2026-06-08 12:49:06.047103,normal,7.6174736e-05,0.21541927754878998,7.63,6.76,0.0,0.13,0.0,14.52,True,0.30466249046044375,LOW
EVT-0005025,USER_015,human_user,2026-06-08 12:49:18.844875,normal,4.4226646e-05,0.2143370360136032,7.6,7.5,0.0,0.63,0.0,15.73,True,0.3140999346775135,LOW
EVT-0005026,USER_002,human_user,2026-06-08 12:50:05.027038,normal,1.3113022e-05,0.09719723463058472,3.44,8.97,0.0,0.27,0.0,12.68,True,0.26018776945362376,LOW
EVT-0005027,USER_031,human_user,2026-06-08 12:50:50.358588,normal,2.8848648e-05,0.2251807004213333,7.98,7.37,0.0,0.28,0.0,15.63,True,0.3264014129317207,LOW
EVT-0005028,USER_037,human_user,2026-06-08 12:51:25.901216,normal,1.8000603e-05,0.2333289235830307,8.27,6.59,0.0,0.55,0.0,15.41,True,0.3120207763305594,LOW
EVT-0005029,SVC_063,service_account,2026-06-08 12:52:13.737049,normal,1.7523766e-05,0.21761508285999298,7.71,1.84,0.0,0.22,0.0,9.77,True,0.18000992908267327,LOW
EVT-0005030,USER_030,human_user,2026-06-08 12:52:31.434154,normal,0.00017625093,0.24715131521224976,8.76,6.04,0.0,0.64,0.0,15.44,True,0.3165657094326816,LOW
EVT-0005031,EDGE_064,edge_device,2026-06-08 12:52:31.571907,normal,2.6345253e-05,0.16709205508232117,5.92,5.74,0.0,0.36,0.0,12.02,True,0.25358682645086994,LOW
EVT-0005032,USER_046,human_user,2026-06-08 12:53:09.393004,normal,8.1181526e-05,0.3046066164970398,10.79,5.71,0.0,1.04,0.0,17.54,True,0.34501600086269685,LOW
EVT-0005033,USER_035,human_user,2026-06-08 12:53:49.922378,normal,3.4213066e-05,0.4797940254211426,17.0,5.69,0.0,0.39,0.0,23.08,True,0.476331241525938,LOW
EVT-0005034,USER_045,human_user,2026-06-08 12:54:37.844445,normal,7.867813e-06,0.344570130109787,12.21,10.67,0.0,0.44,0.0,23.32,True,0.4635018786214394,LOW
EVT-0005035,USER_052,human_user,2026-06-08 12:55:39.983696,normal,8.881092e-05,0.1604423075914383,5.69,3.61,0.0,0.76,0.0,10.06,True,0.197304073361755,LOW
EVT-0005036,USER_039,human_user,2026-06-08 12:56:13.058835,normal,5.0783157e-05,0.2351352572441101,8.33,4.24,0.0,0.63,0.0,13.2,True,0.2647831170947054,LOW
EVT-0005037,SVC_063,service_account,2026-06-08 12:56:32.930536,normal,3.695488e-05,0.24554982781410217,8.7,0.98,0.0,0.21,0.0,9.89,True,0.18770816599216059,LOW
EVT-0005038,USER_004,human_user,2026-06-08 12:56:55.112467,normal,4.6610832e-05,0.25214883685112,8.94,10.55,0.0,0.76,5.0,25.25,True,0.3892989741798776,LOW
EVT-0005039,USER_027,human_user,2026-06-08 12:58:45.175834,normal,9.417534e-06,1.608349323272705,30.0,7.33,0.0,1.07,0.0,38.4,True,0.5530208399938361,MEDIUM
EVT-0005040,EDGE_064,edge_device,2026-06-08 13:02:49.380806,normal,7.879734e-05,0.19121038913726807,6.78,5.84,0.0,0.36,0.0,12.98,True,0.2730616770010525,LOW
EVT-0005041,USER_048,human_user,2026-06-08 13:03:11.758977,normal,4.6014786e-05,0.22515320777893066,7.98,10.03,0.0,0.63,0.0,18.64,True,0.3520421134292839,LOW
EVT-0005042,USER_006,human_user,2026-06-08 13:03:33.931309,normal,3.0636787e-05,0.15253759920597076,5.41,7.24,0.0,0.36,0.0,13.01,True,0.26055496152491664,LOW
EVT-0005043,USER_050,human_user,2026-06-08 13:03:53.609896,normal,7.534027e-05,0.3370680510997772,11.95,6.36,0.0,0.32,0.0,18.63,True,0.36811270060223555,LOW
EVT-0005044,USER_020,human_user,2026-06-08 13:04:11.757915,normal,7.998943e-05,0.2248910665512085,7.97,3.65,0.0,0.49,0.0,12.11,True,0.236638308890066,LOW
EVT-0005045,USER_040,human_user,2026-06-08 13:04:27.579270,normal,5.221367e-05,0.25167325139045715,8.92,7.73,0.0,0.4,0.0,17.05,True,0.3503909384288453,LOW
EVT-0005046,SVC_061,service_account,2026-06-08 13:05:57.022686,normal,1.9907951e-05,0.27363085746765137,9.7,3.42,0.0,0.16,0.0,13.28,True,0.24188116385107034,LOW
EVT-0005047,USER_050,human_user,2026-06-08 13:06:51.534891,normal,0.00012564659,0.3795296549797058,13.45,4.87,0.0,0.31,5.0,23.63,True,0.37684206093978323,LOW
EVT-0005048,USER_047,human_user,2026-06-08 13:10:03.524976,normal,1.7404556e-05,0.2515375018119812,8.91,8.34,0.0,0.51,0.0,17.76,True,0.3595364069172726,LOW
EVT-0005049,USER_036,human_user,2026-06-08 13:10:21.305726,normal,0.00013041496,0.5009750127792358,17.75,4.31,0.0,0.89,0.0,22.95,True,0.449561375382204,LOW
EVT-0005050,USER_025,human_user,2026-06-08 13:10:28.234385,normal,0.0001487732,0.4252554178237915,15.07,7.72,0.0,1.05,0.0,23.84,True,0.465424527231096,LOW
EVT-0005051,EDGE_065,edge_device,2026-06-08 13:12:11.598869,normal,3.1352043e-05,0.2144884616136551,7.6,6.47,0.0,0.21,0.0,14.28,True,0.3062699884695961,LOW
EVT-0005052,SVC_058,service_account,2026-06-08 13:12:30.797985,normal,9.298325e-06,2.7495503425598145,30.0,4.99,0.0,0.2,0.0,35.19,True,0.51967881251,MEDIUM
EVT-0005053,USER_027,human_user,2026-06-08 13:12:43.477465,normal,0.0002015233,1.3970084190368652,30.0,3.89,0.0,1.04,0.0,34.93,True,0.4928893289397359,MEDIUM
EVT-0005054,USER_052,human_user,2026-06-08 13:13:51.583364,normal,4.9471855e-05,0.20434819161891937,7.24,5.47,0.0,0.75,0.0,13.46,True,0.2538210034836861,LOW
EVT-0005055,USER_021,human_user,2026-06-08 13:14:18.214580,normal,0.00013709068,0.23481883108615875,8.32,4.38,0.0,0.39,0.0,13.09,True,0.26380126222872025,LOW
EVT-0005056,USER_035,human_user,2026-06-08 13:15:12.853159,normal,2.5391579e-05,0.4553583264350891,16.14,8.33,0.0,0.39,0.0,24.86,True,0.495479915274961,LOW
EVT-0005057,USER_050,human_user,2026-06-08 13:16:03.455202,normal,0.00059890747,0.3166470229625702,11.22,10.58,0.01,0.31,0.0,22.12,True,0.41188447661343985,LOW
EVT-0005058,USER_022,human_user,2026-06-08 13:16:54.656044,normal,9.059906e-06,0.15605996549129486,5.53,8.11,0.0,0.67,0.0,14.31,True,0.29200363925611333,LOW
EVT-0005059,USER_029,human_user,2026-06-08 13:17:03.955625,normal,1.5377998e-05,0.1722707897424698,6.1,5.97,0.0,0.54,0.0,12.61,True,0.24398081776814157,LOW
EVT-0005060,USER_018,human_user,2026-06-08 13:17:15.087864,normal,4.696846e-05,0.12243428081274033,4.34,5.81,0.0,0.59,0.0,10.74,True,0.22120025944452035,LOW
EVT-0005061,USER_035,human_user,2026-06-08 13:17:24.111569,normal,0.00017178059,0.5027903318405151,17.82,7.07,0.0,0.39,5.0,30.28,True,0.5108262723628214,MEDIUM
EVT-0005062,USER_052,human_user,2026-06-08 13:17:28.135206,normal,0.00014257431,0.20809577405452728,7.37,7.29,0.0,0.74,0.0,15.4,True,0.30102168859032485,LOW
EVT-0005063,USER_040,human_user,2026-06-08 13:18:54.851460,normal,0.00020962954,0.2712237536907196,9.61,6.33,0.0,0.39,0.0,16.33,True,0.33525787183521727,LOW
EVT-0005064,USER_018,human_user,2026-06-08 13:19:06.638292,normal,0.00014007092,0.16718098521232605,5.92,6.25,0.0,0.59,0.0,12.76,True,0.2611871209710959,LOW
EVT-0005065,USER_034,human_user,2026-06-08 13:19:54.728573,normal,2.7298927e-05,0.2808091342449188,9.95,8.18,0.0,0.45,0.0,18.58,True,0.3565650676138986,LOW
EVT-0005066,USER_021,human_user,2026-06-08 13:20:23.671360,normal,0.000991404,0.29427680373191833,10.43,8.72,0.02,0.39,0.0,19.56,True,0.366314816407127,LOW
EVT-0005067,USER_040,human_user,2026-06-08 13:21:09.973814,normal,0.000184834,0.29620787501335144,10.5,6.05,0.0,0.39,0.0,16.94,True,0.3482002359438246,LOW
EVT-0005068,USER_049,human_user,2026-06-08 13:21:19.579439,normal,9.059906e-06,0.25136613845825195,8.91,8.12,0.0,1.07,0.0,18.1,True,0.3510011593396852,LOW
EVT-0005069,SVC_062,service_account,2026-06-08 13:21:39.689722,normal,1.0251999e-05,0.2802649438381195,9.93,6.23,0.0,0.19,0.0,16.35,True,0.3339954655384849,LOW
EVT-0005070,USER_009,human_user,2026-06-08 13:22:02.659405,normal,3.5881996e-05,0.22774383425712585,8.07,5.05,0.0,0.47,0.0,13.59,True,0.26723203075230795,LOW
EVT-0005071,EDGE_066,edge_device,2026-06-08 13:22:25.284608,normal,1.8835068e-05,0.25698402523994446,9.11,5.26,0.0,0.3,0.0,14.67,True,0.30149868543211666,LOW
EVT-0005072,USER_044,human_user,2026-06-08 13:23:55.160598,normal,5.6266785e-05,0.23837432265281677,8.45,10.53,0.0,0.41,0.0,19.39,True,0.37838183338361325,LOW
EVT-0005073,USER_029,human_user,2026-06-08 13:26:55.541176,normal,2.4437904e-05,0.17746049165725708,6.29,5.71,0.0,0.53,0.0,12.53,True,0.24371369568055154,LOW
EVT-0005074,USER_026,human_user,2026-06-08 13:27:33.423540,normal,4.9948692e-05,0.19124604761600494,6.78,5.63,0.0,0.63,0.0,13.04,True,0.2651336404187666,LOW
EVT-0005075,USER_044,human_user,2026-06-08 13:27:35.454182,normal,6.699562e-05,0.24236595630645752,8.59,2.46,0.0,0.41,0.0,11.46,True,0.22979986917559128,LOW
EVT-0005076,USER_010,human_user,2026-06-08 13:27:48.616166,normal,3.1232834e-05,0.5724072456359863,20.14,6.27,0.0,0.25,0.0,26.66,True,0.5435461780575988,LOW
EVT-0005077,USER_047,human_user,2026-06-08 13:28:13.116841,normal,0.00012362003,0.21869371831417084,7.75,8.17,0.0,0.5,0.0,16.42,True,0.32642766483204877,LOW
EVT-0005078,EDGE_065,edge_device,2026-06-08 13:28:19.426615,normal,4.673004e-05,0.12161342799663544,4.31,6.14,0.0,0.2,0.0,10.65,True,0.22080192461606407,LOW
EVT-0005079,SVC_063,service_account,2026-06-08 13:29:28.582207,normal,0.036138296,0.2154901772737503,7.64,8.33,0.72,0.21,0.0,16.9,True,0.2693980846429103,LOW
EVT-0005080,EDGE_068,edge_device,2026-06-08 13:29:46.518909,normal,7.748604e-06,0.20847155153751373,7.39,6.12,0.0,0.14,0.0,13.65,True,0.28484241238692254,LOW
EVT-0005081,USER_002,human_user,2026-06-08 13:30:37.856086,normal,1.847744e-05,0.08069588989019394,2.86,6.65,0.0,0.27,0.0,9.78,True,0.2153287196924947,LOW
EVT-0005082,USER_043,human_user,2026-06-08 13:31:08.931835,normal,1.5258789e-05,0.2844364643096924,10.08,7.04,0.0,0.15,0.0,17.27,True,0.3450681512618562,LOW
EVT-0005083,USER_018,human_user,2026-06-08 13:31:11.541456,normal,0.008255303,0.16862978041172028,5.98,12.92,0.17,0.58,0.0,19.65,True,0.3550341710329823,LOW
